propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,notes,topNewDevelopment,newDevelopmentHighlight,topPlus,floor,exterior,neighborhood,hasLift,newDevelopmentFinished,priceInfo.price.amount,priceInfo.price.currencySuffix,priceInfo.price.priceDropInfo.formerPrice,priceInfo.price.priceDropInfo.priceDropValue,priceInfo.price.priceDropInfo.priceDropPercentage,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.parkingSpacePrice
100981918,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/05/45/b7/1105989924.webp,8707,20,65000,countryHouse,sale,77,3,0,La Magdalena,Murcia,Cartagena,La Magdalena,es,37.6546,-1.0464,FALSE,https://www.idealista.com/inmueble/100981918/,"Casa de campo y terreno en Pozo los Palos, la vivienda son 77 m2 construidos en una parcela de 212 m2. La vivienda necesita reforma integral. Detrás de la vivienda hay un terreno vallado de 209 m2, con posibilidad de construir según normativa núcleo rural. Si sólo le interesa la vivienda su precio son 50.000€ y el precio del terreno son 20.000€. Si usted está interesado en este inmueble, le garantizamos una gestión correcta desde el primer momento.  ¡No lo dude! Contacte con nosotros. Está en manos de un profesional con muchos años de experiencia en el sector inmobiliario.  Para más información en nuestra web, Ref. 8707.",FALSE,renew,FALSE,844,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,65000,€,NA,NA,NA,NA,NA,countryHouse,casaDePueblo,"La Magdalena, Cartagena",Casa de pueblo,Destacado,NA
107967899,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f1/85/90/1329752725.webp,000746,24,265000,duplex,sale,85,3,2,Barrio Playa Grande-Castellar,Murcia,Mazarrón,Puerto de Mazarrón,es,37.5605,-1.2849,FALSE,https://www.idealista.com/inmueble/107967899/,"DÚPLEX CON PARCELA EN ZONA PLAYA GRANDE – REF. 746 ¿Buscas espacio exterior, comodidad y cercanía al mar? Este dúplex lo tiene todo. Situado en la tranquila zona de Playa Grande, a tan solo 200 metros de la playa, esta vivienda te ofrece un entorno ideal tanto para vivir todo el año como para disfrutar de tus vacaciones en la costa. Con 85 m2 construidos sobre una parcela de 90 m2, la casa se distribuye en dos plantas, incluyendo 3 habitaciones dobles (una de ellas en planta baja), 2 baños completos, salón-comedor, cocina equipada, y una buhardilla diáfana que puede usarse como sala de juegos, estudio o habitación adicional. En el exterior, dispone de jardín, patio y terraza, perfectos para relajarse o reunirse con familia y amigos. Además, cuenta con plaza de aparcamiento dentro de la parcela, trastero, despensa y depósito de agua. Otros extras a destacar: Vivienda muy luminosa Totalmente amueblada Armarios empotrados Sin gastos de comunidad Orientación este-oeste, ideal para disfrutar del sol durante todo el día Una excelente opción para quienes desean privacidad, amplitud y ubicación privilegiada en la costa de Mazarrón. � Llámanos para más información Inmobiliaria El Puerto �  � � REF. 746.",FALSE,good,FALSE,3118,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,Playa Grande-Castellar,FALSE,NA,265000,€,NA,NA,NA,NA,NA,flat,duplex,"Playa Grande-Castellar, Mazarrón",Dúplex,Destacado,NA
111051887,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/02/0c/e9/1423823358.webp,1770,37,250000,duplex,sale,100,3,2,San Javier,Murcia,San Javier,San Javier,es,37.7993,-0.8314,FALSE,https://www.idealista.com/inmueble/111051887/,"¡Maravilloso pareado en una de las mejores zonas de San Javier! La vivienda con orientación suroeste está distribuida en su planta baja en un amplio jardín ideal para disfrutar del buen clima durante todo el año, garaje cerrado, amplio salón/comedor, cocina independiente con acceso a un lavadero cubierto, y un patio ideal para tender la ropa y cocinar con acceso directo al garaje, una habitación doble y un baño completo. Y en la primera planta tenemos otras dos habitaciones dobles equipadas con aire acondicionado y armarios empotrados, otro baño completo, y una preciosa terraza ideal para crear otro rincón especial y de relax al aire libre desde el que disfrutar de los atardeceres y con un pequeño trastero. Ubicado junto a todos los servicios en una zona residencial. No dejes escapar esta oportunidad, ya sabéis que estas viviendas escasean, llámanos al y visítalo sin compromiso. Honorarios de agencia no incluidos. Dimasol - 1770.",FALSE,good,FALSE,2500,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,250000,€,256000,6000,2,TRUE,TRUE,flat,duplex,"San Javier, San Javier",Dúplex,Destacado,NA
110789892,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/96/1d/c8/1423737559.webp,03502,32,140000,flat,sale,110,4,1,calle Santa Teresa,Murcia,Mazarrón,Puerto de Mazarrón,es,37.5674,-1.2575,FALSE,https://www.idealista.com/inmueble/110789892/,"Piso de 4 dormitorios y 1 baño con vistas al mar en venta en Puerto de Mazarron. La vivienda esta ubicada en una primera planta sin ascensor a escasos metros de la playa y del centro. Esta localizada por encima del paseo, donde la tercera escalera del paseo y donde se esta instalando el nuevo ascensor panoramico. Esta distribuida en salon con terraza alargada con vistas al mar, cocina independiente, balo con bañera y 4 dormitorios bastante amplios. Se trata de un edificio familiar con solo 2 vecinos y sin gastos de comunidad. La vivienda necesita reforma y actualizacion.",TRUE,renew,FALSE,1273,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,1,TRUE,Puerto,FALSE,NA,140000,€,145000,5000,3,NA,NA,flat,NA,"Puerto, Mazarrón",Piso en calle Santa Teresa,Destacado,NA
110013877,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/5a/7f/1392672228.webp,RV00010,26,424900,chalet,sale,223,4,3,Los Urrutias,Murcia,Cartagena,Los Urrutias,es,37.6894,-0.8395,FALSE,https://www.idealista.com/inmueble/110013877/,"Amplio y luminoso piso situado a tan solo 500 metros de la playa, en una zona tranquila y muy bien comunicada. La vivienda destaca por sus generosas dimensiones, su distribución práctica y su diseño acogedor, ofreciendo un ambiente cómodo y familiar. Se vende sin muebles, aunque la propietaria está dispuesta a negociar el precio si el comprador desea incluirlos. La propiedad cuenta con 4 habitaciones, todas amplias y con excelente iluminación natural. Una de ellas dispone de entrada independiente desde el exterior, lo que la convierte en una opción ideal como dormitorio adicional, despacho profesional o estudio privado. Esta estancia además cuenta con balcón y vistas al mar. La vivienda dispone de dos baños completos en perfecto estado, ambos con ducha, además de un aseo adicional, lo que aporta una gran comodidad para familias o invitados. La cocina, totalmente equipada y funcional, ofrece gran capacidad de almacenaje y electrodomésticos modernos, integrada de manera fluida con el resto de la vivienda. El salón-comedor es amplio y muy luminoso, perfecto para crear diferentes ambientes de descanso, lectura, ocio o trabajo. Uno de los mayores atractivos del inmueble es su amplia terraza acristalada, un espacio versátil y luminoso que permite disfrutar durante todo el año. Cuenta con zona de estar, comedor exterior y vistas despejadas al entorno y al mar. Como extras destacados, la propiedad incluye una piscina privada, capacidad para aparcar dos vehículos dentro de la propiedad y dos trasteros amplios, ideales para almacenamiento adicional. Una vivienda excepcional por tamaño, ubicación y comodidades, ideal como residencia habitual o como inversión cerca del mar. Se vende sin muebles, con posibilidad de negociar su inclusión.",FALSE,good,FALSE,1905,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,424900,€,NA,NA,NA,TRUE,TRUE,chalet,independantHouse,"Los Urrutias, Cartagena",Casa independiente,Destacado,NA
97600884,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/b3/3b/15/1305651339.webp,000901,22,248995,duplex,sale,70,2,2,Barrio Bahía,Murcia,Mazarrón,Puerto de Mazarrón,es,37.5594,-1.269,FALSE,https://www.idealista.com/inmueble/97600884/,"Este encantador dúplex se encuentra en la zona de Playa de Nares, en Puerto de Mazarrón, dentro de una tranquila urbanización con piscina comunitaria y zonas ajardinadas. Con una superficie de 70 m2, es una vivienda ideal para quienes buscan disfrutar de la costa en un entorno cómodo y bien ubicado. En su distribución, cuenta con 2 habitaciones dobles, 1 baño completo y 1 aseo. La vivienda ha sido reformada y dispone de carpintería interior de aluminio, suelo de gres y orientación norte, garantizando frescura en los meses más cálidos. El exterior ofrece una estupenda terraza donde disfrutar del clima mediterráneo, además de contar con jardín privado y acceso a una piscina comunitaria. Se vende amueblado y con armarios empotrados. Ubicado en una urbanización cerca del mar, este dúplex es perfecto tanto para vivir todo el año como para disfrutar de unas vacaciones junto a la playa. Inmobiliaria El Puerto: +34 968 154 606 REF 901.",FALSE,good,FALSE,3557,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,Bahía,FALSE,NA,248995,€,NA,NA,NA,TRUE,TRUE,flat,duplex,"Bahía, Mazarrón",Dúplex,Destacado,NA
111208865,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/89/3c/7a/1429122823.webp,NA,13,300000,flat,sale,76,2,2,"avenida Juan Carlos I, 40",Murcia,Murcia,Norte,es,38.0005,-1.1382,TRUE,https://www.idealista.com/inmueble/111208865/,"Piso en Juan Carlos I, con garaje balcon y trastero Descubre este espectacular piso de 76 m² construidos, situado en un edificio céntrico y moderno, construido en 2010. Con una ubicación inmejorable, este hogar se encuentra frente a una parada de tranvía y a un centro comercial, lo que te garantiza acceso a todos los servicios que necesitas. La vivienda cuenta con dos amplios dormitorios, ideales para descansar y disfrutar de la luz natural que inunda cada rincón. El salón, con suelo de parqué, es perfecto para compartir momentos en familia o recibir amigos. Además, el aire acondicionado frío/calor y la calefacción a gas natural aseguran el confort durante todo el año. Los armarios empotrados ofrecen un amplio espacio de almacenamiento, manteniendo el orden y la funcionalidad. La entrada del edificio cuenta con dos ascensores, facilitando el acceso a la vivienda, que es apta para personas con movilidad reducida. También incluye una plaza de garaje, lo que añade un valor extra a esta magnífica propiedad. No dejes pasar la oportunidad de vivir en un entorno privilegiado, donde la comodidad y la calidad de vida se unen. ¡Ven a visitarlo y enamórate de tu nuevo hogar! .  Nota Legal: Se informa al cliente que los gastos notariales, registrales, impuestos aplicables (ITP) y otros gastos inherentes a la compraventa así como los honorarios de la agencia no están incluidos en el precio. Los impuestos los puedes calcular en esta web:.",FALSE,good,FALSE,3947,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,2,TRUE,Zona Juan Carlos I - Avenida de Europa,TRUE,NA,300000,€,NA,NA,NA,TRUE,TRUE,flat,NA,"Zona Juan Carlos I - Avenida de Europa, Murcia","Piso en avenida Juan Carlos I, 40",Destacado,NA
110566864,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/c3/a1/76/1408855460.webp,406,19,120000,flat,sale,80,2,1,San Diego-Los Ángeles-San Cristóbal,Murcia,Lorca,San Diego-Los Ángeles-San Cristóbal,es,37.682,-1.6854,FALSE,https://www.idealista.com/inmueble/110566864/,"✨ Luminoso apartamento en Avenida Europa ✨ Situado en una de las zonas más demandadas de Avenida Europa, este apartamento combina comodidad, funcionalidad y una ubicación estratégica �️. Con 80 m2 construidos, es una opción ideal tanto como vivienda habitual como inversión con alta rentabilidad ��. Su cercanía a la universidad lo convierte en una opción perfecta para alquilar a universitarios �, asegurando una demanda constante durante todo el curso académico. La vivienda ofrece un ambiente práctico y confortable, con dos habitaciones �️, un baño completo � y una distribución bien aprovechada. Además, cuenta con plaza de garaje �, un valor añadido muy apreciado en la zona y especialmente atractivo para el mercado del alquiler. Una excelente oportunidad para quienes buscan invertir con seguridad o disfrutar de una vivienda bien ubicada y funcional �✨.",FALSE,good,FALSE,1500,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,NA,TRUE,NA,120000,€,NA,NA,NA,TRUE,TRUE,flat,NA,"San Diego-Los Ángeles-San Cristóbal, Lorca",Piso,Destacado,NA
110941841,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6c/f9/65/1420310952.webp,8690,34,240000,countryHouse,sale,212,5,2,Barrio Cabezo de Torres,Murcia,Murcia,Pedanías Norte,es,38.0247,-1.1258,FALSE,https://www.idealista.com/inmueble/110941841/,"**Estupenda CASA de pueblo Reformada en Cabezo de Torres**  Descubre esta encantadora casa de pueblo en Cabezo de Torres, completamente reformada en 2023, que combina modernidad y confort en un entorno tradicional. Con una superficie construida de 212 m² distribuidos en dos plantas, esta propiedad es ideal para familias que buscan espacio y luminosidad. En la planta baja, encontrarás una amplia cocina de 20 m², equipada y con despensa, perfecta para los amantes de la gastronomía. Además, cuenta con un acogedor salón comedor y un patio interior cubierto que incluye una zona de lavandería. La planta superior alberga cinco amplios y luminosos dormitorios, cada uno diseñado para ofrecer comodidad y tranquilidad. También hay un baño adicional y acceso a terrazas donde disfrutar de agradables momentos al aire libre. Los suelos de tarima, la pintura lisa y la carpintería interior de roble liso aportan un toque elegante y acogedor a cada rincón de la casa. Equipamiento moderno como el aire acondicionado por consolas y el doble acristalamiento garantizan un ambiente confortable durante todo el año. Con armarios empotrados y un trastero, hay espacio suficiente para almacenar todo lo que necesites. La orientación norte-este asegura una excelente iluminación natural. No pierdas la oportunidad de vivir en esta maravillosa casa que combina lo mejor de la tradición y la modernidad. ¡Ven a visitarla y enamórate de tu nuevo hogar!",FALSE,good,FALSE,1132,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,Cabezo de Torres,NA,NA,240000,€,NA,NA,NA,NA,NA,countryHouse,casaDePueblo,"Cabezo de Torres, Murcia",Casa de pueblo,Destacado,NA
110690837,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/77/4d/d2/1414086701.webp,V-1802,43,330000,duplex,sale,157,4,4,Barrio La Alberca,Murcia,Murcia,Pedanías Este,es,37.9387,-1.1339,FALSE,https://www.idealista.com/inmueble/110690837/,"Presentamos esta espectacular oportunidad de adquirir un dúplex en la Alberca, Murcia. Con una superficie total construida de 157 m2 y útil de 136 m2, este inmueble se encuentra en perfectas condiciones para entrar a vivir sin necesidad de realizar ninguna reforma. Dispone de cuatro amplias habitaciones que brindan comodidad y versatilidad para adaptarse a sus necesidades familiares o profesionales. Además, cuenta con dos baños completos y un aseo adicional que garantizan funcionalidad en su día a día. El exterior del dúplex incluye una encantadora terraza ideal para disfrutar del clima murciano mientras contempla las vistas hacia la montaña. Entre los extras destacados se incluyen parking privado, puerta blindada por seguridad óptima, trastero e impresionantes zonas ajardinadas alrededor del edificio adornadas con árboles frutales. La ubicación es inmejorable; rodeado por centros comerciales donde podrá encontrar todo lo necesario así como colegios cercanos perfectos para familias con hijos pequeños. También hay hospitales próximos asegurando rapidez ante cualquier eventualidad médica además contarás con diversas zonas infantiles ideales al entretenimiento seguro. Multiopciones recreativas están disponibles gracias al entorno montañoso propicio tanto para actividades deportivas como tranquilos paseos dominicales. Si busca calidad vida junto confortable espacio familiar, no deje pasar esta excepcional oferta!",FALSE,good,FALSE,2102,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,La Alberca,FALSE,NA,330000,€,NA,NA,NA,TRUE,TRUE,flat,duplex,"La Alberca, Murcia",Dúplex,Destacado,NA
105755841,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/41/8c/d3/1262086477.webp,1708M,120,536000,chalet,sale,344,4,3,avenida Castillo de Monteagudo,Murcia,Murcia,Pedanías Norte,es,38.04,-1.0983,FALSE,https://www.idealista.com/inmueble/105755841/,"Se vende precioso y muy luminoso chalet unifamiliar en una magnífica zona arbolada y muy fresca de la urbanización Montepinar, la cual dispone de control de acceso con seguridad privada a la urbanización 24 horas / 365 días al año, y de patrullaje continuo mediante los vehículos de la propia seguridad privada en toda la urbanización tanto de día como de noche. En la urbanización Montepinar dispones de un gran Mercadona, farmacia, dos grandes tiendas de bazar chinos, taller de reparación rápida de vehículos, tintorería, muchas y diferentes tiendas variadas, bares, restaurantes de todo tipo, etc. Etc. Además, la urbanización está a tres minutos de los accesos a la autovía tanto a Cartagena/Albacete como a Alicante, y a dos minutos escasos de la nueva Costera Sur que conecta con la Avenida Juan de Borbón y con el centro de Murcia. O sea, que la situación de la citada urbanización es bastante estratégica y muy bien conectada con todas las direcciones en realidad.  La vivienda es totalmente independiente con acceso a las 4 orientaciones sobre una superficie de un solar de 512 metros cuadrados de parcela totalmente cuadrada, en la que se incluye una vivienda de 344 metros cuadrados construidos y distribuidos en dos plantas casi simétricas totalmente acondicionadas, con piscina totalmente climatizada para verano e invierno, con fuente y cascada decorativa incluida, y con cúpula acristalada retráctil para disfrutarla tanto en verano abierta, como en invierno cerrada, de unos 28 m2 de superficie, con jardín perimetral de árboles variados (palmera, olivo, limoneros, etc.) en un lado, y con espacio para juegos infantiles y para aparcar uno o dos coches cómodamente en el otro. La parcela es totalmente circundante a todo el chalet. Igualmente, la vivienda está situada en alto, junto a zonas verdes y arboladas que invitan a pasear, hacer deporte, salir con la mascota a disfrutar de la naturaleza, etc. La vivienda dispone en la planta de superficie de terraza privada y porche de entrada, vestíbulo y distribuidor, un muy amplio salón comedor, cocina totalmente amueblada con lavavajillas y frigorífico americano de doble puerta, 3 muy amplias y grandes habitaciones, 2 baños totalmente completos (uno dentro de la habitación principal), y un gran y muy amplio vestidor totalmente amueblado y equipado dentro igualmente de la habitación principal. También hay un balcón exclusivo perteneciente a una de las habitaciones, al igual que un gran armario empotrado. Aire acondicionado centralizado con bomba de calor en toda la vivienda. También a través de esta planta se accede a la planta sótano mediante una amplia escalera interior (igualmente se puede acceder a la planta sótano través del jardín y de la piscina). En la planta sótano, tenemos otra cocina totalmente amueblada y acondicionada, otro aseo de invitados, dos cuartos muy amplios e independientes para guardar cosas variadas o para archivar documentos, etc, o bien para utilizarlos como amplios cuartos trastero de almacenaje variado, y una muy amplísima sala de estar, en donde se podrían distinguir como dos zonas aunque unidas actualmente, siendo una un gran salón-comedor totalmente acondicionado, y la otra, una zona amplia y adiciona que se podría utilizar como despacho, biblioteca, salón separado y más acogedor para reuniones, zona de juegos, zona de billar, etc. La vivienda dispone de la instalación de alarma de Securitas Direct tanto exterior-perimetral, que abarca todas las zonas del exterior circundante, como otra igualmente del interior en toda la vivienda (conectada y en funcionamiento actualmente las dos), con lo que sólo habría que cambiar de titular y pagar la cuota mensual corriente, sin pagar nada de la instalación.  No dejes de visitar esta gran y preciosa oportunidad que sin duda cumplirá todos tus mejores sueños... ¡Te encantará!",FALSE,good,FALSE,1558,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,Montepinar,NA,NA,536000,€,NA,NA,NA,TRUE,TRUE,chalet,independantHouse,"Montepinar, Murcia",Casa independiente en avenida Castillo de Monteagudo,Destacado,NA
110035728,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/83/75/7e/1393328593.webp,000784,42,250000,duplex,sale,121,4,2,Mazarrón,Murcia,Mazarrón,Mazarrón,es,37.6038,-1.3124,FALSE,https://www.idealista.com/inmueble/110035728/,"AMPLIO DÚPLEX CON PATIO, TERRAZAS Y BUHARDILLA EN LA ACEÑA, MAZARRÓN – REF 784 Se vende amplio y luminoso dúplex en la tranquila y demandada zona de La Aceña, Mazarrón, con 121 m2 construidos y 120 m2 de parcela. La vivienda destaca por su excelente distribución, amplios espacios y extras como aire acondicionado por split, calefacción, hilo musical, rejas de seguridad y se vende parcialmente amueblada, ideal para familias que buscan comodidad, tranquilidad y calidad de vida. Planta baja -Acogedor salón con chimenea -Baño completo -Cocina independiente equipada con despensa y acceso directo al patio trasero, donde se encuentra una segunda cocina y la subida al solárium -Terraza frontal amplia, perfecta para disfrutar al aire libre -Garaje privado Primera planta -4 habitaciones dobles, 2 de ellas con acceso a terraza acristalada, aportando luz y un espacio adicional versátil -Baño completo Última planta -Práctica buhardilla, ideal como trastero, despacho o zona de ocio Un dúplex amplio, funcional y completo, listo para entrar a vivir, situado en una de las zonas más apreciadas de Mazarrón, con todas las comodidades y un ambiente tranquilo y residencial. ¡Llámanos para más información o concertar una visita! Inmobiliaria El Puerto � +34 968 154 606 � REF 784.",FALSE,good,FALSE,2066,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,NA,250000,€,NA,NA,NA,TRUE,TRUE,flat,duplex,"Mazarrón, Mazarrón",Dúplex,Destacado,NA
109706706,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/ae/b7/39/1383073327.webp,001108,31,290000,duplex,sale,105,4,3,Barrio Bahía,Murcia,Mazarrón,Puerto de Mazarrón,es,37.5639,-1.2803,FALSE,https://www.idealista.com/inmueble/109706706/,"DÚPLEX CON PISCINA MUY CERCA DE LAS PLAYAS DE BAHÍA – REF. 1108 Te presentamos este fantástico dúplex independiente con piscina privada, situado en la zona de Playa Nares (Bahía), a tan solo 450 metros del mar. Una vivienda luminosa, amplia y muy bien cuidada, ideal para disfrutar del clima mediterráneo durante todo el año. Construida sobre una parcela de 202 m2 y con 105 m2 distribuidos en tres plantas, esta propiedad ofrece una excelente distribución: En la planta baja, encontramos una amplia terraza con piscina, zona de barbacoa, luminoso salón-comedor, cocina independiente totalmente equipada, un dormitorio doble y baño con pie de ducha. La primera planta dispone de tres dormitorios, 2 baños completos y balcón soleado. En la segunda planta se ubica un amplio solárium, perfecto para disfrutar del sol o relajarse con total privacidad. Además de un amplio trastero. La vivienda cuenta con aire acondicionado por splits, calefacción, alarma antirrobo, armarios empotrados y se vende parcialmente amueblada. Dispone además de aparcamiento en parcela para varios vehículos y no tiene gastos de comunidad. Una excelente oportunidad tanto como residencia habitual como vivienda vacacional, ubicada en una zona tranquila, próxima a todos los servicios y a las preciosas playas de Bahía. � INMOBILIARIA EL PUERTO ☎️  � REF 1108.",FALSE,good,FALSE,2762,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,Bahía,FALSE,NA,290000,€,NA,NA,NA,NA,NA,flat,duplex,"Bahía, Mazarrón",Dúplex,Destacado,NA
110458693,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/00/0d/70/1405589443.webp,000001,16,409900,chalet,sale,130,3,3,Mazarrón,Murcia,Mazarrón,Mazarrón,es,37.6364,-1.3299,FALSE,https://www.idealista.com/inmueble/110458693/,"¡Bienvenido a tu nuevo refugio de paz en Mazarrón! Imagina despertar cada día en este chalet independiente, donde la luz del Mediterráneo inunda cada rincón de tu hogar. Ubicado en la tranquila y valorada zona, esta propiedad es el equilibrio perfecto entre modernidad y confort. Con 130 m2 de superficie, esta vivienda ha sido diseñada para ofrecerte un estilo de vida cómodo y funcional. Sus 3 amplias habitaciones dobles garantizan el descanso de toda la familia, mientras que los 3 baños completos aseguran esa privacidad y comodidad que tanto valoras en tu día a día. La propiedad se presenta en un estado impecable, lista para que entres a vivir y empieces a crear recuerdos desde el primer minuto. Sus acabados modernos y sus amplios ventanales conectan el interior con el alma de la casa: una parcela de casi 500 m2. ¿Tu momento favorito del día? Sin duda, relajarte en tu piscina privada o disfrutar de una cena bajo las estrellas en tu amplio jardín. El espacio exterior es un auténtico lienzo en blanco para tus reuniones sociales o tus momentos de desconexión total. Además, contarás con todas las comodidades que buscas: espacios diáfanos, acabados de alta calidad y la tranquilidad de vivir en una zona residencial de prestigio en Mazarrón, pero a un paso de todos los servicios. ¡No dejes que se te escape! Ven a conocer el que será, sin duda, el hogar de tus sueños. ¡Contáctanos hoy mismo para programar una visita y déjate enamorar por este chalet único!  Teléfono:.",FALSE,good,FALSE,3153,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,409900,€,NA,NA,NA,TRUE,TRUE,chalet,independantHouse,"Mazarrón, Mazarrón",Casa independiente,Destacado,NA
108515662,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/47/e1/f4/1347211085.webp,000871,43,279000,duplex,sale,128,4,2,Barrio La Azohía,Murcia,Cartagena,Perín,es,37.5495,-1.1729,FALSE,https://www.idealista.com/inmueble/108515662/,"FANTÁSTICO DÚPLEX CON TRES TERRAZAS Y VISTAS AL MAR EN LA AZOHÍA – REF 871 ¿Quieres vivir cerca del mar, rodeado de naturaleza y con unas vistas increíbles? Este dúplex en La Azohía (Cartagena) es justo lo que estás buscando. Situado en una zona tranquila y natural de la costa, con espectaculares vistas al mar y a las montañas desde todas sus terrazas. La vivienda tiene una superficie construida de 128,76 m2 y se distribuye en 4 dormitorios dobles (uno en planta baja), 2 baños completos, salón-comedor, y cocina totalmente equipada. Además, este dúplex ofrece 3 terrazas exteriores para disfrutar del entorno en cualquier momento del día: ☀️ Terraza a pie de salón en planta baja – ideal para comer al aire libre. � Balcón en el dormitorio principal en la primera planta – con impresionantes vistas al mar. � Solárium en la tercera planta – amplio espacio privado con vistas panorámicas al mar y a la montaña.  Propiedad en buen estado  Orientación norte, muy luminosa  Carpintería interior de madera, exterior de aluminio  Suelo de gres  Armarios empotrados  Esquina, sin vecinos arriba  Agua y luz  Se vende parcialmente amueblado  Pérgola exterior Ubicación ideal: entre el mar y la montaña, en una de las zonas más tranquilas y naturales de Cartagena Una vivienda perfecta tanto como residencia habitual como para vacaciones junto al mar. � ¡Llámanos para más información! Inmobiliaria El Puerto +34 968 154 606 REF 871.",FALSE,good,FALSE,2180,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,La Azohía,FALSE,NA,279000,€,NA,NA,NA,NA,NA,flat,duplex,"La Azohía, Cartagena",Dúplex,Destacado,NA
111024657,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/98/d7/0b/1422946725.webp,2100,45,175000,flat,sale,115,3,2,Los Cuarteros,Murcia,San Pedro del Pinatar,Los Cuarteros,es,37.8248,-0.7829,FALSE,https://www.idealista.com/inmueble/111024657/,"Apartamento en primera línea en San Pedro del Pinatar, a pocos metros del Mar Menor  Este apartamento ofrece 115 m² construidos con 3 habitaciones (actualmente 2 dormitorios y un despacho/sala de estar) y 2 baños, distribuidos de forma práctica sin pasillos, ideal para vivir cómodamente. La habitación principal dispone de baño en suite y acceso a la terraza, mientras que la habitación individual o doble tiene salida al balcón con vistas laterales al mar.  La cocina, amplia y funcional, conecta con una terraza que incluye un pequeño baño, despensa, trastero y lavadero. La vivienda cuenta con armarios empotrados, aire acondicionado, trastero adicional y la opción de plaza de garaje cerrada.  Por qué vivir aquí  Situado a menos de un minuto caminando del Mar Menor y a 5 minutos de los lodos curativos, esta propiedad es perfecta para los amantes de la playa y los deportes náuticos como vela o kayak. La zona es tranquila todo el año, con servicios cercanos a pie: bares, restaurantes, supermercados y grandes superficies. Además, está bien comunicada: aeropuertos internacionales a 30-60 minutos y campos de golf a 15-30 minutos.  Ventajas  Entresuelo con vistas laterales al mar  Distribución cómoda y práctica  Cercanía a playas, lodos curativos y parques naturales  Tranquilidad, pero con servicios y ocio a mano  Posibilidad de garaje cerrado  Si deseas más información o concertar una visita, estaremos encantados de ayudarte. Este tipo de propiedades no permanecen mucho tiempo en el mercado.",FALSE,good,FALSE,1522,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,NA,175000,€,185000,10000,5,NA,NA,flat,NA,"Los Cuarteros, San Pedro del Pinatar",Piso,Destacado,NA
